customer_id,customer_name,email,gender,age,country,city,income,education,marital_status,registration_date,customer_status
CUST00513,Customer 513,customer513@example.com,Other,61,Singapore,Hyderabad,214612,Postgraduate,Single,2025-08-23,Active
CUST00514,Customer 514,customer514@example.com,Other,60,India,Pune,31858,PhD,Divorced,2026-06-26,Active
CUST00515,Customer 515,customer515@example.com,Male,67,India,Berlin,151119,High School,Single,2026-06-19,Inactive
CUST00516,Customer 516,customer516@example.com,Other,23,Australia,New York,129663,High School,Married,2026-03-01,Inactive
CUST00517,Customer 517,customer517@example.com,Other,63,France,Chennai,137981,Postgraduate,Single,2025-07-29,Active
CUST00518,Customer 518,customer518@example.com,Female,21,Singapore,Delhi,240143,High School,Divorced,2025-01-31,Inactive
CUST00519,Customer 519,customer519@example.com,Male,42,USA,Pune,233589,PhD,Single,2026-03-27,Inactive
CUST00520,Customer 520,customer520@example.com,Other,48,UK,Hyderabad,87777,Graduate,Married,2026-06-11,Inactive
CUST00521,Customer 521,customer521@example.com,Female,36,India,Hyderabad,155424,Postgraduate,Married,2025-10-19,Inactive
CUST00522,Customer 522,customer522@example.com,Male,25,USA,Hyderabad,240814,PhD,Single,2026-05-08,Inactive
CUST00523,Customer 523,customer523@example.com,Male,27,UK,Pune,188993,High School,Divorced,2026-07-09,Inactive
CUST00524,Customer 524,customer524@example.com,Female,60,India,Mumbai,224729,PhD,Married,2025-11-22,Inactive
CUST00525,Customer 525,customer525@example.com,Male,34,Australia,Chennai,122835,High School,Divorced,2025-05-05,Inactive
CUST00526,Customer 526,customer526@example.com,Male,34,UK,Hyderabad,88705,Graduate,Married,2025-01-14,Active
CUST00527,Customer 527,customer527@example.com,Female,66,Singapore,Hyderabad,139898,Postgraduate,Divorced,2026-03-28,Inactive
CUST00528,Customer 528,customer528@example.com,Other,25,Singapore,Coimbatore,208814,Postgraduate,Single,2025-12-02,Inactive
CUST00529,Customer 529,customer529@example.com,Male,65,UK,Berlin,233984,Postgraduate,Single,2025-04-02,Inactive
CUST00530,Customer 530,customer530@example.com,Female,65,UK,New York,179320,High School,Divorced,2025-02-02,Active
CUST00531,Customer 531,customer531@example.com,Other,49,Singapore,Hyderabad,183968,High School,Divorced,2026-08-01,Inactive
CUST00532,Customer 532,customer532@example.com,Other,26,Singapore,Chennai,140160,Graduate,Single,2025-07-10,Active
CUST00533,Customer 533,customer533@example.com,Other,26,USA,Coimbatore,96911,PhD,Married,2025-07-14,Active
CUST00534,Customer 534,customer534@example.com,Male,32,Australia,Pune,120156,High School,Married,2026-01-10,Active
CUST00535,Customer 535,customer535@example.com,Other,48,Singapore,London,136984,Postgraduate,Married,2025-08-06,Active
CUST00536,Customer 536,customer536@example.com,Other,25,UK,Bengaluru,208488,Postgraduate,Single,2026-06-29,Inactive
CUST00537,Customer 537,customer537@example.com,Male,41,Singapore,New York,149954,Graduate,Divorced,2026-02-10,Inactive
CUST00538,Customer 538,customer538@example.com,Female,24,Australia,London,203443,Postgraduate,Married,2025-08-02,Inactive
CUST00539,Customer 539,customer539@example.com,Female,46,Australia,New York,31156,Graduate,Married,2025-06-08,Inactive
CUST00540,Customer 540,customer540@example.com,Female,19,India,Pune,195311,High School,Married,2026-05-28,Active
CUST00541,Customer 541,customer541@example.com,Male,54,USA,London,139090,High School,Single,2025-12-19,Inactive
CUST00542,Customer 542,customer542@example.com,Other,20,USA,London,249608,Postgraduate,Divorced,2026-07-02,Active
CUST00543,Customer 543,customer543@example.com,Other,28,India,New York,131137,PhD,Married,2025-07-25,Inactive
CUST00544,Customer 544,customer544@example.com,Female,27,USA,Delhi,132665,Postgraduate,Married,2025-01-13,Active
CUST00545,Customer 545,customer545@example.com,Other,61,UK,Pune,53681,PhD,Divorced,2026-06-20,Inactive
CUST00546,Customer 546,customer546@example.com,Female,20,Australia,Mumbai,206558,Postgraduate,Divorced,2025-05-23,Inactive
CUST00547,Customer 547,customer547@example.com,Other,40,USA,Mumbai,182844,Postgraduate,Single,2026-05-19,Inactive
CUST00548,Customer 548,customer548@example.com,Female,48,Australia,Bengaluru,219058,Postgraduate,Married,2026-02-28,Inactive
CUST00549,Customer 549,customer549@example.com,Female,44,UK,Delhi,45868,High School,Married,2025-05-19,Inactive
CUST00550,Customer 550,customer550@example.com,Male,53,India,Bengaluru,72610,High School,Married,2026-03-28,Active
CUST00551,Customer 551,customer551@example.com,Female,59,Singapore,Delhi,222320,Postgraduate,Divorced,2025-02-18,Inactive
CUST00552,Customer 552,customer552@example.com,Male,38,Singapore,Berlin,34464,Postgraduate,Single,2025-08-22,Active
CUST00553,Customer 553,customer553@example.com,Male,61,Singapore,Pune,139346,Postgraduate,Divorced,2025-08-01,Active
CUST00554,Customer 554,customer554@example.com,Male,34,UK,Coimbatore,116068,PhD,Married,2026-01-27,Inactive
CUST00555,Customer 555,customer555@example.com,Other,69,USA,Coimbatore,236371,Postgraduate,Divorced,2025-11-15,Active
CUST00556,Customer 556,customer556@example.com,Male,44,Germany,Delhi,217766,PhD,Divorced,2025-12-31,Active
CUST00557,Customer 557,customer557@example.com,Other,56,Germany,Pune,226761,PhD,Married,2025-10-11,Active
CUST00558,Customer 558,customer558@example.com,Other,63,India,New York,90048,Graduate,Single,2026-03-17,Inactive
CUST00559,Customer 559,customer559@example.com,Male,59,Australia,London,157189,PhD,Divorced,2025-04-06,Inactive
CUST00560,Customer 560,customer560@example.com,Female,62,USA,Pune,182502,PhD,Married,2026-03-05,Active
CUST00561,Customer 561,customer561@example.com,Female,45,UK,Mumbai,242681,Postgraduate,Divorced,2025-01-30,Inactive
CUST00562,Customer 562,customer562@example.com,Female,20,France,Mumbai,26653,Postgraduate,Single,2025-02-21,Active
CUST00563,Customer 563,customer563@example.com,Other,43,Singapore,Coimbatore,244832,High School,Single,2026-03-08,Active
CUST00564,Customer 564,customer564@example.com,Female,27,Germany,Hyderabad,104957,High School,Married,2025-04-05,Active
CUST00565,Customer 565,customer565@example.com,Female,64,India,Hyderabad,53861,Postgraduate,Single,2026-04-05,Active
CUST00566,Customer 566,customer566@example.com,Female,30,France,Chennai,163491,Postgraduate,Divorced,2025-03-21,Inactive
CUST00567,Customer 567,customer567@example.com,Other,29,USA,Pune,200848,Graduate,Divorced,2025-03-29,Active
CUST00568,Customer 568,customer568@example.com,Female,30,USA,Hyderabad,54195,High School,Married,2026-07-10,Active
CUST00569,Customer 569,customer569@example.com,Female,51,France,Pune,34174,Postgraduate,Single,2025-04-16,Inactive
CUST00570,Customer 570,customer570@example.com,Other,47,Germany,Pune,226737,Graduate,Single,2026-06-29,Active
CUST00571,Customer 571,customer571@example.com,Other,67,USA,Berlin,235085,Postgraduate,Married,2025-07-27,Inactive
CUST00572,Customer 572,customer572@example.com,Other,39,Singapore,Mumbai,60161,Graduate,Divorced,2026-04-21,Inactive
CUST00573,Customer 573,customer573@example.com,Other,32,UK,Hyderabad,228414,Graduate,Single,2026-07-14,Inactive
CUST00574,Customer 574,customer574@example.com,Female,20,India,Mumbai,229704,Postgraduate,Divorced,2025-03-11,Inactive
CUST00575,Customer 575,customer575@example.com,Other,18,USA,Pune,249421,PhD,Married,2025-07-16,Active
CUST00576,Customer 576,customer576@example.com,Male,37,Australia,Coimbatore,73687,PhD,Single,2025-12-09,Active
CUST00577,Customer 577,customer577@example.com,Male,66,Singapore,Hyderabad,155227,Postgraduate,Married,2026-05-31,Inactive
CUST00578,Customer 578,customer578@example.com,Female,45,Germany,Hyderabad,248713,High School,Divorced,2025-04-22,Active
CUST00579,Customer 579,customer579@example.com,Other,64,Germany,Pune,228095,PhD,Divorced,2025-04-22,Active
CUST00580,Customer 580,customer580@example.com,Female,23,France,Coimbatore,161069,PhD,Single,2025-08-08,Inactive
CUST00581,Customer 581,customer581@example.com,Female,22,Germany,Coimbatore,69352,PhD,Divorced,2025-05-02,Inactive
CUST00582,Customer 582,customer582@example.com,Female,61,India,New York,43977,High School,Single,2025-06-09,Active
CUST00583,Customer 583,customer583@example.com,Male,23,Germany,Mumbai,83313,PhD,Single,2025-03-19,Inactive
CUST00584,Customer 584,customer584@example.com,Female,20,USA,Bengaluru,39687,High School,Single,2026-05-10,Inactive
CUST00585,Customer 585,customer585@example.com,Female,39,USA,Bengaluru,68934,PhD,Single,2026-04-20,Active
CUST00586,Customer 586,customer586@example.com,Female,66,USA,Delhi,41857,Postgraduate,Single,2025-03-28,Active
CUST00587,Customer 587,customer587@example.com,Female,53,Germany,Delhi,196502,High School,Single,2025-11-16,Inactive
CUST00588,Customer 588,customer588@example.com,Male,23,France,Coimbatore,157726,PhD,Single,2026-01-21,Active
CUST00589,Customer 589,customer589@example.com,Other,61,USA,Chennai,141525,Postgraduate,Divorced,2026-01-10,Active
CUST00590,Customer 590,customer590@example.com,Female,61,France,Coimbatore,207156,Postgraduate,Married,2026-08-10,Active
CUST00591,Customer 591,customer591@example.com,Male,59,USA,Hyderabad,117433,Postgraduate,Married,2026-01-18,Inactive
CUST00592,Customer 592,customer592@example.com,Female,64,Singapore,London,115667,PhD,Single,2026-02-14,Inactive
CUST00593,Customer 593,customer593@example.com,Female,30,Singapore,New York,71558,High School,Married,2025-01-20,Active
CUST00594,Customer 594,customer594@example.com,Male,68,Australia,Bengaluru,125088,Postgraduate,Single,2025-02-17,Active
CUST00595,Customer 595,customer595@example.com,Male,34,USA,London,64266,PhD,Single,2026-01-04,Inactive
CUST00596,Customer 596,customer596@example.com,Male,59,Singapore,Coimbatore,157590,Graduate,Divorced,2026-06-26,Active
CUST00597,Customer 597,customer597@example.com,Female,48,India,Berlin,249429,High School,Single,2025-08-26,Inactive
CUST00598,Customer 598,customer598@example.com,Other,58,Singapore,Coimbatore,144934,High School,Married,2026-01-19,Active
CUST00599,Customer 599,customer599@example.com,Other,50,India,Pune,92283,Postgraduate,Divorced,2025-05-06,Inactive
CUST00600,Customer 600,customer600@example.com,Female,51,Australia,Hyderabad,179814,Graduate,Single,2025-09-29,Inactive
CUST00601,Customer 601,customer601@example.com,Other,50,India,Pune,209502,PhD,Single,2026-03-24,Inactive
CUST00602,Customer 602,customer602@example.com,Male,58,India,London,131152,PhD,Married,2026-01-29,Active
CUST00603,Customer 603,customer603@example.com,Other,56,France,Coimbatore,81323,Graduate,Single,2025-03-10,Active
CUST00604,Customer 604,customer604@example.com,Female,24,Australia,New York,185619,PhD,Divorced,2026-06-08,Inactive
CUST00605,Customer 605,customer605@example.com,Other,60,Germany,Coimbatore,67135,Postgraduate,Single,2026-07-07,Active
CUST00606,Customer 606,customer606@example.com,Other,45,UK,Chennai,249395,PhD,Divorced,2025-10-12,Inactive
CUST00607,Customer 607,customer607@example.com,Female,34,Germany,Berlin,96508,PhD,Divorced,2025-07-23,Inactive
CUST00608,Customer 608,customer608@example.com,Male,44,UK,London,103817,High School,Married,2025-11-13,Active
CUST00609,Customer 609,customer609@example.com,Female,68,India,Hyderabad,188560,Graduate,Divorced,2026-04-23,Active
CUST00610,Customer 610,customer610@example.com,Other,62,UK,Bengaluru,27748,Graduate,Single,2025-09-27,Inactive
CUST00611,Customer 611,customer611@example.com,Other,61,Singapore,New York,70645,High School,Single,2025-01-18,Inactive
CUST00612,Customer 612,customer612@example.com,Other,42,France,Hyderabad,53265,PhD,Married,2025-02-13,Inactive
CUST00613,Customer 613,customer613@example.com,Male,58,Australia,London,112989,Graduate,Married,2026-04-29,Active
CUST00614,Customer 614,customer614@example.com,Female,38,UK,Hyderabad,149541,Postgraduate,Single,2026-04-15,Active
CUST00615,Customer 615,customer615@example.com,Male,53,UK,Chennai,65412,PhD,Divorced,2026-04-06,Active
CUST00616,Customer 616,customer616@example.com,Other,51,UK,Hyderabad,102458,High School,Single,2025-03-17,Active
CUST00617,Customer 617,customer617@example.com,Other,30,France,Coimbatore,198745,Postgraduate,Married,2025-04-12,Active
CUST00618,Customer 618,customer618@example.com,Male,31,USA,Delhi,236497,Graduate,Divorced,2025-08-24,Active
CUST00619,Customer 619,customer619@example.com,Female,21,USA,New York,28212,Postgraduate,Married,2025-05-18,Inactive
CUST00620,Customer 620,customer620@example.com,Other,25,India,Hyderabad,166175,High School,Single,2025-08-19,Active
CUST00621,Customer 621,customer621@example.com,Other,40,USA,Pune,30778,High School,Single,2025-11-29,Inactive
CUST00622,Customer 622,customer622@example.com,Female,42,India,London,142080,High School,Married,2025-06-16,Inactive
CUST00623,Customer 623,customer623@example.com,Male,26,Australia,Berlin,222881,Postgraduate,Married,2025-03-15,Active
CUST00624,Customer 624,customer624@example.com,Other,39,Singapore,London,204559,High School,Single,2025-08-28,Inactive
CUST00625,Customer 625,customer625@example.com,Other,49,France,Delhi,77362,Postgraduate,Married,2026-03-07,Active
CUST00626,Customer 626,customer626@example.com,Female,30,France,Delhi,83182,High School,Single,2026-01-04,Inactive
CUST00627,Customer 627,customer627@example.com,Other,35,Singapore,Bengaluru,201291,High School,Single,2025-07-11,Inactive
CUST00628,Customer 628,customer628@example.com,Male,37,Germany,Mumbai,209441,PhD,Married,2025-07-05,Active
CUST00629,Customer 629,customer629@example.com,Female,44,Australia,Coimbatore,88204,PhD,Married,2025-12-14,Inactive
CUST00630,Customer 630,customer630@example.com,Male,37,France,Chennai,25688,High School,Single,2025-04-13,Active
CUST00631,Customer 631,customer631@example.com,Other,56,Germany,Coimbatore,125003,Graduate,Married,2026-05-12,Inactive
CUST00632,Customer 632,customer632@example.com,Other,35,France,Hyderabad,164428,High School,Divorced,2026-06-03,Active
CUST00633,Customer 633,customer633@example.com,Other,40,Germany,Pune,124844,PhD,Married,2025-01-16,Active
CUST00634,Customer 634,customer634@example.com,Female,37,Germany,Bengaluru,235321,Graduate,Divorced,2026-08-02,Inactive
CUST00635,Customer 635,customer635@example.com,Male,27,Singapore,Berlin,208060,Graduate,Divorced,2025-01-14,Inactive
CUST00636,Customer 636,customer636@example.com,Male,53,Australia,Pune,202269,Postgraduate,Single,2025-10-01,Active
CUST00637,Customer 637,customer637@example.com,Female,30,Australia,Hyderabad,29564,Graduate,Single,2026-02-02,Inactive
CUST00638,Customer 638,customer638@example.com,Other,33,UK,Hyderabad,217068,High School,Divorced,2025-07-14,Inactive
CUST00639,Customer 639,customer639@example.com,Male,59,USA,Bengaluru,194930,Postgraduate,Divorced,2025-05-02,Active
CUST00640,Customer 640,customer640@example.com,Other,67,India,New York,114315,High School,Divorced,2025-01-29,Inactive
CUST00641,Customer 641,customer641@example.com,Male,52,Australia,New York,157649,High School,Single,2026-03-10,Inactive
CUST00642,Customer 642,customer642@example.com,Female,65,Singapore,Hyderabad,210454,Graduate,Married,2025-10-16,Active
CUST00643,Customer 643,customer643@example.com,Male,62,India,London,228900,Postgraduate,Married,2025-08-23,Inactive
CUST00644,Customer 644,customer644@example.com,Female,43,Singapore,Coimbatore,148937,PhD,Divorced,2026-07-31,Inactive
CUST00645,Customer 645,customer645@example.com,Female,58,Singapore,Bengaluru,34302,Postgraduate,Single,2026-07-09,Active
CUST00646,Customer 646,customer646@example.com,Male,35,France,Bengaluru,164172,Postgraduate,Single,2026-05-03,Inactive
CUST00647,Customer 647,customer647@example.com,Female,41,Australia,Pune,178004,High School,Married,2026-03-12,Inactive
CUST00648,Customer 648,customer648@example.com,Other,45,Singapore,Berlin,38256,Graduate,Married,2025-11-20,Inactive
CUST00649,Customer 649,customer649@example.com,Other,67,France,Delhi,208895,High School,Divorced,2025-07-28,Inactive
CUST00650,Customer 650,customer650@example.com,Male,62,Germany,Mumbai,70349,Graduate,Divorced,2025-04-10,Active
CUST00651,Customer 651,customer651@example.com,Other,43,France,Chennai,225355,PhD,Divorced,2026-07-31,Active
CUST00652,Customer 652,customer652@example.com,Other,51,India,Berlin,148967,Graduate,Married,2025-08-18,Active
CUST00653,Customer 653,customer653@example.com,Other,28,France,London,97478,Postgraduate,Single,2025-09-13,Active
CUST00654,Customer 654,customer654@example.com,Female,59,Germany,Coimbatore,38230,PhD,Single,2025-03-26,Inactive
CUST00655,Customer 655,customer655@example.com,Other,46,Singapore,Hyderabad,29019,High School,Single,2025-06-14,Inactive
CUST00656,Customer 656,customer656@example.com,Female,45,Germany,Berlin,191826,Postgraduate,Divorced,2026-01-14,Active
CUST00657,Customer 657,customer657@example.com,Male,57,Singapore,Berlin,109861,Postgraduate,Married,2025-09-12,Inactive
CUST00658,Customer 658,customer658@example.com,Male,50,USA,Delhi,214013,High School,Divorced,2025-12-16,Inactive
CUST00659,Customer 659,customer659@example.com,Other,21,France,Delhi,76867,Graduate,Married,2025-05-07,Active
CUST00660,Customer 660,customer660@example.com,Male,32,UK,Chennai,232082,High School,Married,2025-02-18,Active
CUST00661,Customer 661,customer661@example.com,Female,27,Australia,Hyderabad,236855,PhD,Divorced,2026-06-12,Active
CUST00662,Customer 662,customer662@example.com,Other,56,USA,London,47898,Postgraduate,Divorced,2025-09-15,Inactive
CUST00663,Customer 663,customer663@example.com,Male,19,Germany,Coimbatore,170561,High School,Married,2025-08-04,Active
CUST00664,Customer 664,customer664@example.com,Female,28,France,Chennai,236437,PhD,Single,2025-06-20,Inactive
CUST00665,Customer 665,customer665@example.com,Male,49,France,Mumbai,97696,High School,Married,2026-01-28,Active
CUST00666,Customer 666,customer666@example.com,Female,54,Australia,Hyderabad,40214,Graduate,Divorced,2025-12-02,Active
CUST00667,Customer 667,customer667@example.com,Male,44,France,Hyderabad,221984,High School,Divorced,2025-08-20,Active
CUST00668,Customer 668,customer668@example.com,Other,62,Singapore,Chennai,131663,Graduate,Divorced,2026-07-09,Active
CUST00669,Customer 669,customer669@example.com,Male,65,Australia,Coimbatore,31091,High School,Single,2026-06-22,Active
CUST00670,Customer 670,customer670@example.com,Other,24,France,New York,214057,High School,Single,2025-04-29,Inactive
CUST00671,Customer 671,customer671@example.com,Other,67,Singapore,Pune,177744,High School,Single,2026-01-18,Active
CUST00672,Customer 672,customer672@example.com,Other,49,USA,New York,40820,Postgraduate,Divorced,2026-08-01,Active
CUST00673,Customer 673,customer673@example.com,Other,51,Germany,New York,83201,High School,Married,2025-10-18,Active
CUST00674,Customer 674,customer674@example.com,Male,22,India,Delhi,29102,PhD,Divorced,2025-01-18,Inactive
CUST00675,Customer 675,customer675@example.com,Other,50,Australia,Delhi,239847,PhD,Divorced,2025-03-20,Active
CUST00676,Customer 676,customer676@example.com,Female,55,France,Berlin,30613,PhD,Divorced,2026-02-02,Inactive
CUST00677,Customer 677,customer677@example.com,Other,48,UK,Berlin,204067,High School,Divorced,2026-06-22,Inactive
CUST00678,Customer 678,customer678@example.com,Other,22,UK,Chennai,140036,Postgraduate,Married,2025-03-18,Active
CUST00679,Customer 679,customer679@example.com,Female,45,USA,London,156115,Graduate,Divorced,2025-11-22,Inactive
CUST00680,Customer 680,customer680@example.com,Female,66,Singapore,Delhi,207610,High School,Single,2025-10-24,Inactive
CUST00681,Customer 681,customer681@example.com,Male,55,France,Pune,226367,Postgraduate,Divorced,2025-06-19,Active
CUST00682,Customer 682,customer682@example.com,Male,25,Germany,New York,53671,High School,Single,2026-01-12,Inactive
CUST00683,Customer 683,customer683@example.com,Female,67,USA,Bengaluru,29022,PhD,Single,2026-06-08,Active
CUST00684,Customer 684,customer684@example.com,Other,67,Singapore,Berlin,53037,Graduate,Single,2025-05-23,Inactive
CUST00685,Customer 685,customer685@example.com,Female,26,UK,New York,178564,PhD,Married,2025-02-02,Inactive
CUST00686,Customer 686,customer686@example.com,Female,59,Australia,Pune,152923,Postgraduate,Single,2025-08-02,Active
CUST00687,Customer 687,customer687@example.com,Male,39,India,Pune,43873,PhD,Divorced,2025-07-07,Active
CUST00688,Customer 688,customer688@example.com,Female,48,France,Pune,77716,PhD,Divorced,2026-03-10,Active
CUST00689,Customer 689,customer689@example.com,Female,41,Singapore,Mumbai,145879,Postgraduate,Divorced,2025-11-16,Active
CUST00690,Customer 690,customer690@example.com,Other,58,Australia,Delhi,189298,High School,Married,2025-01-11,Active
CUST00691,Customer 691,customer691@example.com,Other,69,Singapore,Coimbatore,102266,High School,Single,2025-07-22,Inactive
CUST00692,Customer 692,customer692@example.com,Female,59,Singapore,Mumbai,238668,Graduate,Divorced,2026-03-15,Inactive
CUST00693,Customer 693,customer693@example.com,Other,66,India,Berlin,248256,PhD,Single,2025-10-12,Active
CUST00694,Customer 694,customer694@example.com,Female,67,India,Bengaluru,197358,PhD,Single,2025-12-02,Inactive
CUST00695,Customer 695,customer695@example.com,Other,22,USA,Pune,127209,Postgraduate,Divorced,2025-06-07,Inactive
CUST00696,Customer 696,customer696@example.com,Female,31,Australia,Delhi,222365,PhD,Single,2025-07-10,Inactive
CUST00697,Customer 697,customer697@example.com,Male,55,Singapore,Berlin,188777,Graduate,Divorced,2025-03-19,Inactive
CUST00698,Customer 698,customer698@example.com,Female,48,Singapore,Bengaluru,141907,PhD,Divorced,2025-02-18,Active
CUST00699,Customer 699,customer699@example.com,Male,20,France,New York,124851,Postgraduate,Single,2025-01-22,Inactive
CUST00700,Customer 700,customer700@example.com,Male,22,Singapore,New York,212272,Graduate,Single,2026-01-08,Inactive
CUST00701,Customer 701,customer701@example.com,Other,45,India,Berlin,150341,High School,Single,2025-04-04,Inactive
CUST00702,Customer 702,customer702@example.com,Other,50,Singapore,Hyderabad,66153,Postgraduate,Single,2025-12-08,Inactive
CUST00703,Customer 703,customer703@example.com,Male,26,UK,Delhi,249958,High School,Divorced,2026-07-22,Active
CUST00704,Customer 704,customer704@example.com,Other,26,Australia,Pune,40378,Postgraduate,Single,2026-02-20,Inactive
CUST00705,Customer 705,customer705@example.com,Male,24,Australia,Berlin,181378,PhD,Married,2025-12-09,Inactive
CUST00706,Customer 706,customer706@example.com,Male,47,Germany,Hyderabad,172590,PhD,Single,2025-03-11,Active
CUST00707,Customer 707,customer707@example.com,Other,18,UK,Hyderabad,156888,PhD,Divorced,2025-10-19,Active
CUST00708,Customer 708,customer708@example.com,Male,47,UK,New York,36689,PhD,Divorced,2026-06-16,Inactive
CUST00709,Customer 709,customer709@example.com,Other,42,Australia,Chennai,135834,Postgraduate,Single,2025-08-18,Active
CUST00710,Customer 710,customer710@example.com,Other,42,France,Coimbatore,225809,Postgraduate,Married,2026-05-08,Active
CUST00711,Customer 711,customer711@example.com,Male,53,Germany,Chennai,78895,High School,Single,2026-02-27,Inactive
CUST00712,Customer 712,customer712@example.com,Male,45,Australia,New York,180600,Postgraduate,Divorced,2025-06-08,Active
CUST00713,Customer 713,customer713@example.com,Other,55,India,Delhi,218220,PhD,Divorced,2025-03-26,Inactive
CUST00714,Customer 714,customer714@example.com,Female,57,UK,Delhi,239246,PhD,Married,2025-01-11,Inactive
CUST00715,Customer 715,customer715@example.com,Female,65,Singapore,London,141131,High School,Divorced,2025-06-14,Active
CUST00716,Customer 716,customer716@example.com,Female,59,UK,Coimbatore,95624,High School,Single,2025-07-18,Active
CUST00717,Customer 717,customer717@example.com,Female,44,India,Delhi,182414,PhD,Married,2026-01-26,Active
CUST00718,Customer 718,customer718@example.com,Other,43,India,Mumbai,134386,High School,Divorced,2025-12-08,Active
CUST00719,Customer 719,customer719@example.com,Female,30,France,Pune,166095,High School,Single,2025-10-13,Active
CUST00720,Customer 720,customer720@example.com,Male,49,Germany,Mumbai,191881,Postgraduate,Divorced,2026-03-07,Inactive
CUST00721,Customer 721,customer721@example.com,Female,25,USA,Berlin,184814,High School,Divorced,2026-04-04,Inactive
CUST00722,Customer 722,customer722@example.com,Other,66,Australia,New York,79625,PhD,Divorced,2026-03-02,Inactive
CUST00723,Customer 723,customer723@example.com,Male,61,India,Pune,195054,Graduate,Married,2026-06-19,Inactive
CUST00724,Customer 724,customer724@example.com,Female,24,Singapore,New York,146916,Graduate,Divorced,2025-08-03,Active
CUST00725,Customer 725,customer725@example.com,Other,58,France,Chennai,234423,Postgraduate,Single,2026-05-06,Active
CUST00726,Customer 726,customer726@example.com,Female,24,UK,Delhi,173380,Graduate,Divorced,2025-09-08,Inactive
CUST00727,Customer 727,customer727@example.com,Male,55,Singapore,Berlin,225657,Postgraduate,Divorced,2025-04-20,Inactive
CUST00728,Customer 728,customer728@example.com,Male,22,India,Delhi,245232,Postgraduate,Married,2025-03-28,Active
CUST00729,Customer 729,customer729@example.com,Female,43,Singapore,Pune,248765,High School,Single,2025-02-24,Active
CUST00730,Customer 730,customer730@example.com,Female,52,USA,New York,192558,Postgraduate,Single,2026-07-24,Active
CUST00731,Customer 731,customer731@example.com,Other,55,India,Mumbai,159392,High School,Single,2025-04-11,Active
CUST00732,Customer 732,customer732@example.com,Female,39,USA,New York,51579,Postgraduate,Divorced,2026-05-13,Active
CUST00733,Customer 733,customer733@example.com,Other,65,Australia,Delhi,111878,Graduate,Divorced,2026-04-12,Active
CUST00734,Customer 734,customer734@example.com,Male,58,Germany,Mumbai,131950,High School,Divorced,2025-09-19,Inactive
CUST00735,Customer 735,customer735@example.com,Female,28,Australia,New York,200618,High School,Married,2026-06-29,Active
CUST00736,Customer 736,customer736@example.com,Male,52,France,Mumbai,157474,Postgraduate,Married,2026-06-26,Active
CUST00737,Customer 737,customer737@example.com,Female,55,Singapore,New York,123804,Graduate,Divorced,2026-07-06,Inactive
CUST00738,Customer 738,customer738@example.com,Male,35,France,Pune,57990,Postgraduate,Divorced,2025-10-24,Active
CUST00739,Customer 739,customer739@example.com,Female,56,France,New York,186056,Graduate,Married,2025-06-27,Active
CUST00740,Customer 740,customer740@example.com,Female,64,UK,Coimbatore,122192,High School,Single,2025-01-27,Inactive
CUST00741,Customer 741,customer741@example.com,Male,60,Germany,Hyderabad,33132,PhD,Divorced,2026-05-16,Inactive
CUST00742,Customer 742,customer742@example.com,Male,57,UK,Berlin,88901,Graduate,Single,2026-06-05,Inactive
CUST00743,Customer 743,customer743@example.com,Female,50,France,Delhi,222879,High School,Married,2025-11-16,Active
CUST00744,Customer 744,customer744@example.com,Other,32,France,Hyderabad,51736,Postgraduate,Married,2025-02-12,Inactive
CUST00745,Customer 745,customer745@example.com,Male,59,USA,Berlin,116383,Postgraduate,Married,2026-05-06,Active
CUST00746,Customer 746,customer746@example.com,Female,36,France,Berlin,140209,Graduate,Single,2025-06-27,Inactive
CUST00747,Customer 747,customer747@example.com,Male,45,Australia,Hyderabad,43842,PhD,Married,2025-11-23,Active
CUST00748,Customer 748,customer748@example.com,Other,34,Germany,Pune,62267,PhD,Single,2026-01-29,Active
CUST00749,Customer 749,customer749@example.com,Female,34,India,New York,236562,Graduate,Single,2025-03-28,Active
CUST00750,Customer 750,customer750@example.com,Other,26,France,Delhi,157871,PhD,Married,2025-02-07,Active
CUST00751,Customer 751,customer751@example.com,Male,67,Singapore,Bengaluru,72326,PhD,Divorced,2025-02-17,Inactive
CUST00752,Customer 752,customer752@example.com,Male,25,Germany,Coimbatore,63181,PhD,Married,2026-07-26,Active
CUST00753,Customer 753,customer753@example.com,Female,22,Australia,Mumbai,120790,High School,Divorced,2026-07-25,Active
CUST00754,Customer 754,customer754@example.com,Female,66,India,Hyderabad,187809,High School,Married,2025-09-12,Inactive
CUST00755,Customer 755,customer755@example.com,Other,46,Germany,Mumbai,189339,PhD,Single,2025-09-11,Active
CUST00756,Customer 756,customer756@example.com,Other,40,USA,London,68929,PhD,Single,2025-08-31,Active
CUST00757,Customer 757,customer757@example.com,Other,56,USA,Delhi,188266,Graduate,Married,2025-07-28,Inactive
CUST00758,Customer 758,customer758@example.com,Female,37,Singapore,Coimbatore,226665,Graduate,Married,2025-11-21,Active
CUST00759,Customer 759,customer759@example.com,Female,24,UK,Chennai,75926,PhD,Single,2025-08-01,Inactive
CUST00760,Customer 760,customer760@example.com,Female,55,USA,London,30897,Postgraduate,Divorced,2026-01-03,Active
CUST00761,Customer 761,customer761@example.com,Male,27,India,Hyderabad,240751,Graduate,Divorced,2025-08-14,Active
